Date,Hotel Name,Hotel ID,Room Name,Room ID,Price
2021-12-28,Apartment with one bedroom in Thessaloniki with wonderful city view furnished balcony and WiFi 30 km from the beach,5788538,One-Bedroom Apartment,578853802,556
2021-12-28,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,266
2021-12-28,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,276
2021-12-28,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,286
2021-12-28,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,296
2021-12-28,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,249
2021-12-28,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,256
2021-12-28,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,264
2021-12-28,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,271
2021-12-28,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,278
2021-12-28,#Magnolia Apt by halu! Apartments,7886192,Three-Bedroom Apartment,788619201,241
2021-12-28,#Magnolia Apt by halu! Apartments,7886192,Three-Bedroom Apartment,788619201,251
2021-12-28,#Magnolia Apt by halu! Apartments,7886192,Three-Bedroom Apartment,788619201,261
2021-12-28,#Luxlikehome - Aristotelous Grand View,5607919,Two-Bedroom Apartment,560791901,227
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,217
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,255
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,235
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,279
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,253
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,303
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,271
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,328
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,289
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,352
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,222
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,246
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,271
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,295
2021-12-28,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,319
2021-12-28,#Bel Air Penthouse by halu! Apartments,7604901,Penthouse Apartment,760490101,216
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,215
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,230
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,245
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,260
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,275
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,295
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,315
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,335
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,355
2021-12-28,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,375
2021-12-28,"Τraditional Fully Detached Villa on a luxurious Hillock of Thessaloniki PANORAMA with its own Garden also for Family and other gatherings and Kid's parties - under 13 , for less than 20 people alltogether",7255954,Villa,725595401,212
2021-12-28,"Τraditional Fully Detached Villa on a luxurious Hillock of Thessaloniki PANORAMA with its own Garden also for Family and other gatherings and Kid's parties - under 13 , for less than 20 people alltogether",7255954,Villa,725595401,233
2021-12-28,"Τraditional Fully Detached Villa on a luxurious Hillock of Thessaloniki PANORAMA with its own Garden also for Family and other gatherings and Kid's parties - under 13 , for less than 20 people alltogether",7255954,Villa,725595401,258
2021-12-28,"Τraditional Fully Detached Villa on a luxurious Hillock of Thessaloniki PANORAMA with its own Garden also for Family and other gatherings and Kid's parties - under 13 , for less than 20 people alltogether",7255954,Villa,725595401,279
2021-12-28,"Τraditional Fully Detached Villa on a luxurious Hillock of Thessaloniki PANORAMA with its own Garden also for Family and other gatherings and Kid's parties - under 13 , for less than 20 people alltogether",7255954,Villa,725595401,300
