Date,Hotel Name,Hotel ID,Room Name,Room ID,Price
2021-12-29,Apartment with one bedroom in Thessaloniki with wonderful city view furnished balcony and WiFi 30 km from the beach,5788538,One-Bedroom Apartment,578853802,598
2021-12-29,Center of Thessaloniki,5150314,One-Bedroom Apartment,515031401,460
2021-12-29,Center of Thessaloniki,5150314,One-Bedroom Apartment,515031401,485
2021-12-29,Center of Thessaloniki,5150314,One-Bedroom Apartment,515031401,500
2021-12-29,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,250
2021-12-29,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,261
2021-12-29,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,271
2021-12-29,#Icarus Penthouse by halu! Apartments,5681877,Penthouse Apartment,568187701,281
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,245
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,260
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,275
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,290
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,305
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,325
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,345
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,365
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,385
2021-12-29,Saint Dimitrios Central Apartment 100sqm.,3780532,Deluxe Apartment,378053201,405
2021-12-29,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,239
2021-12-29,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,246
2021-12-29,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,253
2021-12-29,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,260
2021-12-29,#Apollo Penthouse by halu! Apartments,5935356,Penthouse Apartment,593535601,268
2021-12-29,#Luxlikehome - Aristotelous Grand View,5607919,Two-Bedroom Apartment,560791901,227
2021-12-29,#Magnolia Apt by halu! Apartments,7886192,Three-Bedroom Apartment,788619201,227
2021-12-29,#Magnolia Apt by halu! Apartments,7886192,Three-Bedroom Apartment,788619201,237
2021-12-29,#Magnolia Apt by halu! Apartments,7886192,Three-Bedroom Apartment,788619201,248
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,217
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,255
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,235
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,279
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,253
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,303
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,271
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,328
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,289
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,352
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,222
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,246
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,271
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,295
2021-12-29,Houseloft Metropolis Duomo,4445626,Superior Apartment,444562601,319
2021-12-29,#Bel Air Penthouse by halu! Apartments,7604901,Penthouse Apartment,760490101,204
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,200
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,213
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,225
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,238
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,250
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,188
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,225
2021-12-29,Luxurious Home,6922093,Two-Bedroom Apartment,692209301,169
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,195
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,217
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,255
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,235
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,279
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,253
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,303
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,271
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,328
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,289
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,352
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,307
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,376
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,325
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,401
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,343
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,425
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,361
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,449
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,222
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,211
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,246
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,228
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,271
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,244
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,295
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,260
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,319
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,276
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,344
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,292
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,368
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,309
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,392
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,325
2021-12-29,Houseloft Iktinou Plaza View,2315752,Apartment,231575201,417
2021-12-29,Aristotelous Square Luxury Apartment,5386372,Deluxe Apartment,538637201,185
2021-12-29,Aristotelous Square Luxury Apartment,5386372,Deluxe Apartment,538637201,205
2021-12-29,Aristotelous Square Luxury Apartment,5386372,Deluxe Apartment,538637201,225
2021-12-29,#Luxlikehome - Maison Penthouse,5246614,Two-Bedroom Apartment,524661401,180
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,179
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,199
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,209
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,229
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,166
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,176
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Beds,1779904,179
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Beds,1779904,199
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Beds,1779904,209
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Beds,1779904,229
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Beds,1779904,166
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Beds,1779904,176
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access,1779916,229
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access,1779916,249
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access,1779916,259
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access,1779916,279
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access,1779916,191
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access,1779916,201
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,269
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,289
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,299
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,319
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,256
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,266
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,269
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,289
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,299
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,319
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,256
2021-12-29,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,266
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,284
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,304
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,314
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,334
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,271
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,281
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access Deluxe,1779915,319
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access Deluxe,1779915,339
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access Deluxe,1779915,349
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access Deluxe,1779915,369
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access Deluxe,1779915,281
2021-12-29,Hyatt Regency Thessaloniki,17799,1 King Pool View Club Access Deluxe,1779915,291
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,429
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,449
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,459
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,479
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,416
2021-12-29,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,426
2021-12-29,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,174
2021-12-29,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,204
2021-12-29,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,189
2021-12-29,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,161
2021-12-29,Daios Luxury Living,96351,Superior Room with City View,9635110,214
2021-12-29,Daios Luxury Living,96351,Superior Room with City View,9635110,199
2021-12-29,Daios Luxury Living,96351,Superior Room with City View,9635110,183
2021-12-29,Daios Luxury Living,96351,Superior Room with City View,9635110,170
2021-12-29,Daios Luxury Living,96351,Deluxe Superior Room with City View,9635116,234
2021-12-29,Daios Luxury Living,96351,Deluxe Superior Room with City View,9635116,224
2021-12-29,Daios Luxury Living,96351,Deluxe Superior Room with City View,9635116,211
