Date,Hotel Name,Hotel ID,Room Name,Room ID,Price
2022-02-18,#Luxlikehome - Art Maison,2581194,Deluxe Apartment,258119401,187
2022-02-18,Porto Sea View Apartments - Luxury Junior Suites,7875347,Junior Suite with Sea View,787534701,196
2022-02-18,Porto Sea View Apartments - Luxury Junior Suites,7875347,Junior Suite with Sea View,787534701,206
2022-02-18,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,168
2022-02-18,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,188
2022-02-18,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,198
2022-02-18,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,218
2022-02-18,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,155
2022-02-18,Hyatt Regency Thessaloniki,17799,1 King Bed,1779903,165
2022-02-18,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,418
2022-02-18,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,438
2022-02-18,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,448
2022-02-18,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,468
2022-02-18,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,405
2022-02-18,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,415
2022-02-18,The Excelsior Small Luxury Hotels of the World,190477,Excelsior Classic Room,19047701,168
2022-02-18,The Excelsior Small Luxury Hotels of the World,190477,Excelsior Classic Room,19047701,186
2022-02-18,The Excelsior Small Luxury Hotels of the World,190477,Excelsior Classic Room,19047701,151
2022-02-18,The Excelsior Small Luxury Hotels of the World,190477,Excelsior Classic Room,19047701,168
2022-02-18,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,166
2022-02-18,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,204
2022-02-18,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,153
2022-02-18,Daios Luxury Living,96351,Comfort Room with Atrium View,9635101,189
2022-02-18,Daios Luxury Living,96351,Superior Room with City View,9635110,202
2022-02-18,Daios Luxury Living,96351,Superior Room with City View,9635110,249
2022-02-18,Daios Luxury Living,96351,Superior Room with City View,9635110,194
2022-02-18,Daios Luxury Living,96351,Superior Room with City View,9635110,239
2022-02-18,Daios Luxury Living,96351,Deluxe Superior Room with City View,9635116,231
2022-02-18,Daios Luxury Living,96351,Deluxe Superior Room with City View,9635116,269
2022-02-18,Daios Luxury Living,96351,Deluxe Superior Room with City View,9635116,214
2022-02-18,Daios Luxury Living,96351,Deluxe Superior Room with City View,9635116,249
Date,Hotel Name,Hotel ID,Room Name,Room ID,Price
