Date,Hotel Name,Hotel ID,Room Name,Room ID,Price
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Junior Suite,19047702,266
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Junior Suite,19047702,295
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Junior Suite,19047702,240
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Junior Suite,19047702,266
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Penthouse Suite,19047707,397
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Penthouse Suite,19047707,441
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Penthouse Suite,19047707,358
2022-02-19,The Excelsior Small Luxury Hotels of the World,190477,Penthouse Suite,19047707,397
2022-02-19,Daios Luxury Living,96351,Junior Suite with Side Sea View,9635106,261
2022-02-19,Daios Luxury Living,96351,Junior Suite with Side Sea View,9635106,289
2022-02-19,Daios Luxury Living,96351,Junior Suite with Side Sea View,9635106,243
2022-02-19,Daios Luxury Living,96351,Junior Suite with Side Sea View,9635106,269
2022-02-19,Daios Luxury Living,96351,Senior Suite with Front Sea View,9635111,580
2022-02-19,Daios Luxury Living,96351,Senior Suite with Front Sea View,9635111,644
2022-02-19,Daios Luxury Living,96351,Luxury Suite with Front Sea View,9635107,886
2022-02-19,Daios Luxury Living,96351,Luxury Suite with Front Sea View,9635107,984
2022-02-19,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,258
2022-02-19,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,278
2022-02-19,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,288
2022-02-19,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,308
2022-02-19,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,245
2022-02-19,Hyatt Regency Thessaloniki,17799,1 King Deluxe,1779917,255
2022-02-19,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,258
2022-02-19,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,278
2022-02-19,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,288
2022-02-19,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,308
2022-02-19,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,245
2022-02-19,Hyatt Regency Thessaloniki,17799,2 Twin Deluxe,1779918,255
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,273
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,293
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,303
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,323
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,260
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency King Suite,1779920,270
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,418
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,438
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,448
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,468
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,405
2022-02-19,Hyatt Regency Thessaloniki,17799,Regency Executive Suite,1779919,415
2022-02-19,Makedonia Palace,95640,Executive Double Room with City View,9564017,181
2022-02-19,Makedonia Palace,95640,Executive Double Room with City View,9564017,201
2022-02-19,Makedonia Palace,95640,Executive Double Room with City View,9564017,206
2022-02-19,Makedonia Palace,95640,Executive Double Room with City View,9564017,226
2022-02-19,Makedonia Palace,95640,Executive Double Room with City View,9564017,168
2022-02-19,Makedonia Palace,95640,Executive Double Room with City View,9564017,186
2022-02-19,Makedonia Palace,95640,Junior Suite with City View,9564003,253
2022-02-19,Makedonia Palace,95640,Junior Suite with City View,9564003,278
2022-02-19,Makedonia Palace,95640,Junior Suite with City View,9564003,281
2022-02-19,Makedonia Palace,95640,Junior Suite with City View,9564003,306
